
  2.22222222222  2.22393446955  2.22907121152  2.23763244814  2.24961817942  2.26502840534  2.28386312591  2.30612234113  2.33180605100  2.36091425552  2.39344695468  2.42940414850  2.46878583697  2.51159202008  2.55782269785  2.60747787026  2.66055753732  2.71706169904  2.77699035540  2.84034350641  2.90712115207  2.97732329238  3.05094992734  3.12800105694  3.20847668120  3.29237680011  3.37970141366  3.47045052187  3.56462412472  3.66222222222
  2.22341128286  2.22696070670  2.23262162421  2.24159098217  2.25390635602  2.26958766503  2.28864702121  2.31109249526  2.33692979206  2.36616309196  2.39879551368  2.43482938641  2.47426641677  2.51710779323  2.56335425032  2.61300610425  2.66606326598  2.72252523350  2.78239106159  2.84565930323  2.91232791036  2.98239407026  3.05585393041  3.13270211190  3.21293078050  3.29652767633  3.38347132817  3.47371740645  3.56715256449  3.66341128286
  2.22697846479  2.23108235748  2.23720784272  2.24655922824  2.25919041211  2.27513439334  2.29441278071  2.31704055211  2.34302853301  2.37238476267  2.40511528962  2.44122465624  2.48071620323  2.52359226303  2.56985427989  2.61950287716  2.67253788214  2.72895831181  2.78876231642  2.85194707084  2.91850859254  2.98844144724  3.06173826774  3.13838894129  3.21837916785  3.30168775088  3.38828122519  3.47810298621  3.57105353209  3.66697846479
  2.23292376800  2.23747296463  2.24399829828  2.25369428270  2.26661836117  2.28281000901  2.30229702675  2.32509957824  2.35123266083  2.38070762022  2.41353309826  2.44971563909  2.48926008315  2.53216982345  2.57844696726  2.62809242780  2.68110595862  2.73748613486  2.79723027772  2.86033431030  2.92679252011  2.99659718535  3.06973798856  3.14620108432  3.22596758815  3.30901109760  3.39529370257  3.48476024431  3.57733339831  3.67292376800
  2.24124719250  2.24616409477  2.25303135919  2.26303205214  2.27622161258  2.29264162187  2.31232326801  2.33529018545  2.36156049132  2.39114817969  2.42406406473  2.46031641871  2.49991140385  2.54285336144  2.58914499812  2.63878749307  2.69178053915  2.74812232202  2.80780943407  2.87083671143  2.93719697127  3.00688061145  3.07987501163  3.15616364320  3.23572475864  3.31852952020  3.40453955970  3.49370457893  3.58596242115  3.68124719250
  2.25194873827  2.25717364738  2.26433287472  2.27459977805  2.28802594555  2.30465265895  2.32451252160  2.34763122449  2.37402903631  2.40372194453  2.43672249250  2.47304038078  2.51268289257  2.55565518811  2.60196049887  2.65160024155  2.70457406272  2.76087981836  2.82051348527  2.88346899503  2.94973797247  3.01930935102  3.09216882561  3.16829809458  3.24767384688  3.33026650417  3.41603890644  3.50494556649  3.59693385545  3.69194873827
  2.26502840534  2.27051276432  2.27792072913  2.28841801901  2.30205212700  2.31886290453  2.33888314384  2.36213955777  2.38865377409  2.41844319232  2.45152166743  2.48790003281  2.52758648822  2.57058687790  2.61690487910  2.66654211491  2.71949819995  2.77577072195  2.83535515745  2.89824471510  2.96443009456  3.03389914474  3.10663640228  3.18262249579  3.26183342434  3.34423978168  3.42980613382  3.51849098115  3.61024793428  3.70502840534
  2.28048619368  2.28618888499  2.29380766657  2.30450236327  2.31831673868  2.33528880935  2.35545087612  2.37882998302  2.40544852196  2.43532482967  2.46847370956  2.50490685845  2.54463319948  2.58765913003  2.63398869468  2.68362369125  2.73656371518  2.79280614446  2.85234606427  2.91517612771  2.98128634660  3.05066380586  3.12329229758  3.19915188174  3.27821840619  3.36046306911  3.44585218875  3.53434743666  3.62590679394  3.72048619369
  2.29832210332  2.30420722878  2.31200299993  2.32286471387  2.33683295803  2.35394389231  2.37422900749  2.39771525882  2.42442538782  2.45437830598  2.48758946880  2.52407120536  2.56383298997  2.60688165303  2.65322153285  2.70285457114  2.75578035461  2.81199610384  2.87149660939  2.93427411406  3.00031814024  3.06961526297  3.14214883484  3.21789868056  3.29684080065  3.37894715762  3.46418566003  3.55252048656  3.64391284816  3.73832210332
  2.31853613423  2.32457157683  2.33251365485  2.34351420229  2.35761120604  2.37483913714  2.39522858349  2.41880618810  2.44559477558  2.47561357244  2.50887845738  2.54540220309  2.58519468859  2.62826307190  2.67461191870  2.72424328571  2.77715675863  2.83334944504  2.89281592262  2.95554814380  3.02153529911  3.09076364476  3.16321630599  3.23887307804  3.31771026257  3.39970059748  3.48481335669  3.57301469672  3.66426828389  3.75853613423
